City1,City2,Distance_km
Amakusa,Miyazaki,130.87
Amakusa,Yakushima,236.13
Amakusa,Amami Oshima,465.14
Amakusa,Kirishima,96.06
Amakusa,Kagoshima,101.56
Amakusa,Satsuma Peninsula,108.42
Amakusa,Tokunoshima,532.37
Amakusa,Kerama Islands,742.69
Amakusa,Okinawa Island,699.13
Amakusa,Miyako Island,972.39
Amakusa,Kume Island,754.14
Minamata,Yufuin,146.38
Minamata,Beppu,156.31
Minamata,Usuki,165.58
Minamata,Takachiho,103.49
Minamata,Udo Shrine,117.63
Minamata,Miyazaki,101.33
Minamata,Yakushima,207.01
Minamata,Amami Oshima,442.35
Minamata,Kirishima,62.08
Minamata,Kagoshima,69.68
Minamata,Satsuma Peninsula,79.03
Minamata,Tokunoshima,511.13
Minamata,Fukuoka,152.78
Minamata,Dazaifu,144.64
Minamata,Munakata Taisha,179.74
Minamata,Kitakyushu,190.33
Minamata,Yutoku Inari Shrine,99.68
Minamata,Yoshinogari Park,123.65
Minamata,Ureshino Onsen,106.37
Minamata,Karatsu,143.37
Minamata,Takeo Onsen,114.97
Minamata,Nagasaki,77.75
Minamata,Huis Ten Bosch,113.05
Minamata,Shimabara Peninsula,59.15
Minamata,Hirado,151.13
Minamata,Kurokawa Onsen,118.08
Minamata,Aso,105.9
Minamata,Kumamoto,71.33
Minamata,Amakusa,34.02
Minamata,Minamata,0.0
Minamata,Yufuin,146.38
Minamata,Beppu,156.31
Minamata,Usuki,165.58
Minamata,Takachiho,103.49
Minamata,Udo Shrine,117.63
Minamata,Miyazaki,101.33
Minamata,Yakushima,207.01
Minamata,Amami Oshima,442.35
Minamata,Kirishima,62.08
Minamata,Kagoshima,69.68
Minamata,Satsuma Peninsula,79.03
Minamata,Tokunoshima,511.13
Minamata,Kerama Islands,725.79
Minamata,Okinawa Island,680.55
Minamata,Miyako Island,959.79
Minamata,Kume Island,739.6
Yufuin,Beppu,12.93
Yufuin,Usuki,44.59
Yufuin,Takachiho,58.99
Yufuin,Udo Shrine,179.37
Yufuin,Miyazaki,150.37
Yufuin,Yakushima,332.6
Yufuin,Amami Oshima,579.09
Yufuin,Kirishima,177.65
Yufuin,Kagoshima,199.37
Yufuin,Satsuma Peninsula,214.48
Yufuin,Tokunoshima,650.07
Yufuin,Fukuoka,95.8
Yufuin,Dazaifu,82.14
Yufuin,Munakata Taisha,100.32
Yufuin,Kitakyushu,82.0
Yufuin,Yutoku Inari Shrine,118.16
Yufuin,Yoshinogari Park,90.7
Yufuin,Ureshino Onsen,127.64
Yufuin,Karatsu,130.77
Yufuin,Takeo Onsen,124.37
Yufuin,Nagasaki,149.25
Yufuin,Huis Ten Bosch,147.42
Yufuin,Shimabara Peninsula,115.36
Yufuin,Hirado,168.12
Yufuin,Kurokawa Onsen,28.54
Yufuin,Aso,40.71
Yufuin,Kumamoto,79.01
Yufuin,Amakusa,140.63
Yufuin,Minamata,146.38
Yufuin,Yufuin,0.0
Yufuin,Beppu,12.93
Yufuin,Usuki,44.59
Yufuin,Takachiho,58.99
Yufuin,Udo Shrine,179.37
Yufuin,Miyazaki,150.37
Yufuin,Yakushima,332.6
Yufuin,Amami Oshima,579.09
Yufuin,Kirishima,177.65
Yufuin,Kagoshima,199.37
Yufuin,Satsuma Peninsula,214.48
Yufuin,Tokunoshima,650.07
Yufuin,Kerama Islands,869.38
Yufuin,Okinawa Island,822.52
Yufuin,Miyako Island,1105.79
Yufuin,Kume Island,884.87
Beppu,Usuki,34.11
Beppu,Takachiho,63.33
Beppu,Udo Shrine,181.56
Beppu,Miyazaki,152.84
Beppu,Yakushima,338.24
Beppu,Amami Oshima,585.73
Beppu,Kirishima,184.34
Beppu,Kagoshima,206.75
Beppu,Satsuma Peninsula,222.24
Beppu,Tokunoshima,657.07
Beppu,Fukuoka,106.83
Beppu,Dazaifu,93.46
Beppu,Munakata Taisha,109.06
Beppu,Kitakyushu,87.63
Beppu,Yutoku Inari Shrine,131.09
Beppu,Yoshinogari Park,103.21
Beppu,Ureshino Onsen,140.55
Beppu,Karatsu,142.96
Beppu,Takeo Onsen,137.19
Beppu,Nagasaki,161.96
Beppu,Huis Ten Bosch,160.33
Beppu,Shimabara Peninsula,127.65
Beppu,Hirado,180.62
Beppu,Kurokawa Onsen,39.85
Beppu,Aso,50.48
Beppu,Kumamoto,90.54
Beppu,Amakusa,152.17
Beppu,Minamata,156.31
Beppu,Yufuin,12.93
Beppu,Beppu,0.0
Beppu,Usuki,34.11
Beppu,Takachiho,63.33
Beppu,Udo Shrine,181.56
Beppu,Miyazaki,152.84
Beppu,Yakushima,338.24
Beppu,Amami Oshima,585.73
Beppu,Kirishima,184.34
Beppu,Kagoshima,206.75
Beppu,Satsuma Peninsula,222.24
Beppu,Tokunoshima,657.07
Beppu,Kerama Islands,877.46
Beppu,Okinawa Island,830.13
Beppu,Miyako Island,1114.92
Beppu,Kume Island,893.58
Usuki,Takachiho,62.78
Usuki,Udo Shrine,167.11
Usuki,Miyazaki,139.87
Usuki,Yakushima,331.07
Usuki,Amami Oshima,580.56
Usuki,Kirishima,182.17
Usuki,Kagoshima,206.27
Usuki,Satsuma Peninsula,222.72
Usuki,Tokunoshima,652.87
Usuki,Fukuoka,140.36
Usuki,Dazaifu,126.73
Usuki,Munakata Taisha,143.13
Usuki,Kitakyushu,120.47
Usuki,Yutoku Inari Shrine,158.49
Usuki,Yoshinogari Park,134.28
Usuki,Ureshino Onsen,168.56
Usuki,Karatsu,174.84
Usuki,Takeo Onsen,166.39
Usuki,Nagasaki,184.94
Usuki,Huis Ten Bosch,188.27
Usuki,Shimabara Peninsula,148.11
Usuki,Hirado,211.47
Usuki,Kurokawa Onsen,62.11
Usuki,Aso,66.68
Usuki,Kumamoto,108.59
Usuki,Amakusa,168.15
Usuki,Minamata,165.58
Usuki,Yufuin,44.59
Usuki,Beppu,34.11
Usuki,Usuki,0.0
Usuki,Takachiho,62.78
Usuki,Udo Shrine,167.11
Usuki,Miyazaki,139.87
Usuki,Yakushima,331.07
Usuki,Amami Oshima,580.56
Usuki,Kirishima,182.17
Usuki,Kagoshima,206.27
Usuki,Satsuma Peninsula,222.72
Usuki,Tokunoshima,652.87
Usuki,Kerama Islands,876.41
Usuki,Okinawa Island,827.61
Usuki,Miyako Island,1117.41
Usuki,Kume Island,894.73
Takachiho,Udo Shrine,120.87
Takachiho,Miyazaki,91.78
Takachiho,Yakushima,274.94
Takachiho,Amami Oshima,522.82
Takachiho,Kirishima,121.85
Takachiho,Kagoshima,145.1
Takachiho,Satsuma Peninsula,161.16
Takachiho,Tokunoshima,594.42
Takachiho,Fukuoka,128.33
Takachiho,Dazaifu,114.39
Takachiho,Munakata Taisha,143.35
Takachiho,Kitakyushu,134.41
Takachiho,Yutoku Inari Shrine,119.94
Takachiho,Yoshinogari Park,109.87
Takachiho,Ureshino Onsen,130.74
Takachiho,Karatsu,149.61
Takachiho,Takeo Onsen,132.1
Takachiho,Nagasaki,135.52
Takachiho,Huis Ten Bosch,148.94
Takachiho,Shimabara Peninsula,96.88
Takachiho,Hirado,179.76
Takachiho,Kurokawa Onsen,42.03
Takachiho,Aso,31.0
Takachiho,Kumamoto,58.23
Takachiho,Amakusa,110.38
Takachiho,Minamata,103.49
Takachiho,Yufuin,58.99
Takachiho,Beppu,63.33
Takachiho,Usuki,62.78
Takachiho,Takachiho,0.0
Takachiho,Udo Shrine,120.87
Takachiho,Miyazaki,91.78
Takachiho,Yakushima,274.94
Takachiho,Amami Oshima,522.82
Takachiho,Kirishima,121.85
Takachiho,Kagoshima,145.1
Takachiho,Satsuma Peninsula,161.16
Takachiho,Tokunoshima,594.42
Takachiho,Kerama Islands,816.06
Takachiho,Okinawa Island,768.09
Takachiho,Miyako Island,1055.58
Takachiho,Kume Island,833.37
Udo Shrine,Miyazaki,29.1
Udo Shrine,Yakushima,169.63
Udo Shrine,Amami Oshima,419.23
Udo Shrine,Kirishima,67.03
Udo Shrine,Kagoshima,86.01
Udo Shrine,Satsuma Peninsula,100.5
Udo Shrine,Tokunoshima,492.62
Udo Shrine,Fukuoka,237.26
Udo Shrine,Dazaifu,224.81
Udo Shrine,Munakata Taisha,257.86
Udo Shrine,Kitakyushu,253.94
Udo Shrine,Yutoku Inari Shrine,203.14
Udo Shrine,Yoshinogari Park,212.0
Udo Shrine,Ureshino Onsen,212.44
Udo Shrine,Karatsu,244.24
Udo Shrine,Takeo Onsen,218.66
Udo Shrine,Nagasaki,192.99
Udo Shrine,Huis Ten Bosch,224.17
Udo Shrine,Shimabara Peninsula,163.63
Udo Shrine,Hirado,261.8
Udo Shrine,Kurokawa Onsen,161.43
Udo Shrine,Aso,148.22
Udo Shrine,Kumamoto,146.53
Udo Shrine,Amakusa,149.81
Udo Shrine,Minamata,117.63
Udo Shrine,Yufuin,179.37
Udo Shrine,Beppu,181.56
Udo Shrine,Usuki,167.11
Udo Shrine,Takachiho,120.87
Udo Shrine,Udo Shrine,0.0
Udo Shrine,Miyazaki,29.1
Udo Shrine,Yakushima,169.63
Udo Shrine,Amami Oshima,419.23
Udo Shrine,Kirishima,67.03
Udo Shrine,Kagoshima,86.01
Udo Shrine,Satsuma Peninsula,100.5
Udo Shrine,Tokunoshima,492.62
Udo Shrine,Kerama Islands,720.69
Udo Shrine,Okinawa Island,669.37
Udo Shrine,Miyako Island,968.38
Udo Shrine,Kume Island,743.59
Miyazaki,Yakushima,192.88
Miyazaki,Amami Oshima,442.93
Miyazaki,Kirishima,64.9
Miyazaki,Kagoshima,88.75
Miyazaki,Satsuma Peninsula,105.31
Miyazaki,Tokunoshima,515.92
Miyazaki,Fukuoka,209.57
Miyazaki,Dazaifu,196.85
Miyazaki,Munakata Taisha,229.49
Miyazaki,Kitakyushu,224.94
Miyazaki,Yutoku Inari Shrine,178.75
Miyazaki,Yoshinogari Park,185.03
Miyazaki,Ureshino Onsen,188.47
Miyazaki,Karatsu,218.69
Miyazaki,Takeo Onsen,194.04
Miyazaki,Nagasaki,172.67
Miyazaki,Huis Ten Bosch,201.51
Miyazaki,Shimabara Peninsula,140.59
Miyazaki,Hirado,238.54
Miyazaki,Kurokawa Onsen,132.37
Miyazaki,Aso,119.23
Miyazaki,Kumamoto,119.83
Miyazaki,Amakusa,130.87
Miyazaki,Minamata,101.33
Miyazaki,Yufuin,150.37
Miyazaki,Beppu,152.84
Miyazaki,Usuki,139.87
Miyazaki,Takachiho,91.78
Miyazaki,Udo Shrine,29.1
Miyazaki,Miyazaki,0.0
Miyazaki,Yakushima,192.88
Miyazaki,Amami Oshima,442.93
Miyazaki,Kirishima,64.9
Miyazaki,Kagoshima,88.75
Miyazaki,Satsuma Peninsula,105.31
Miyazaki,Tokunoshima,515.92
Miyazaki,Kerama Islands,742.46
Miyazaki,Okinawa Island,692.02
Miyazaki,Miyako Island,988.16
Miyazaki,Kume Island,763.87
Yakushima,Amami Oshima,250.05
Yakushima,Kirishima,156.12
Yakushima,Kagoshima,138.5
Yakushima,Satsuma Peninsula,128.1
Yakushima,Tokunoshima,323.15
Yakushima,Fukuoka,359.68
Yakushima,Dazaifu,350.95
Yakushima,Munakata Taisha,386.19
Yakushima,Kitakyushu,393.39
Yakushima,Yutoku Inari Shrine,304.88
Yakushima,Yoshinogari Park,330.61
Yakushima,Ureshino Onsen,309.92
Yakushima,Karatsu,348.02
Yakushima,Takeo Onsen,319.4
Yakushima,Nagasaki,273.34
Yakushima,Huis Ten Bosch,311.54
Yakushima,Shimabara Peninsula,265.74
Yakushima,Hirado,347.25
Yakushima,Kurokawa Onsen,308.29
Yakushima,Aso,294.29
Yakushima,Kumamoto,272.82
Yakushima,Amakusa,236.13
Yakushima,Minamata,207.01
Yakushima,Yufuin,332.6
Yakushima,Beppu,338.24
Yakushima,Usuki,331.07
Yakushima,Takachiho,274.94
Yakushima,Udo Shrine,169.63
Yakushima,Miyazaki,192.88
Yakushima,Yakushima,0.0
Yakushima,Amami Oshima,250.05
Yakushima,Kirishima,156.12
Yakushima,Kagoshima,138.5
Yakushima,Satsuma Peninsula,128.1
Yakushima,Tokunoshima,323.15
Yakushima,Kerama Islands,551.28
Yakushima,Okinawa Island,499.75
Yakushima,Miyako Island,800.74
Yakushima,Kume Island,575.51
Amami Oshima,Kirishima,401.48
Amami Oshima,Kagoshima,380.12
Amami Oshima,Satsuma Peninsula,365.99
Amami Oshima,Tokunoshima,73.98
Amami Oshima,Fukuoka,592.11
Amami Oshima,Dazaifu,585.73
Amami Oshima,Munakata Taisha,620.2
Amami Oshima,Kitakyushu,632.68
Amami Oshima,Yutoku Inari Shrine,531.49
Amami Oshima,Yoshinogari Park,563.11
Amami Oshima,Ureshino Onsen,533.81
Amami Oshima,Karatsu,571.42
Amami Oshima,Takeo Onsen,543.95
Amami Oshima,Nagasaki,493.31
Amami Oshima,Huis Ten Bosch,529.75
Amami Oshima,Shimabara Peninsula,497.04
Amami Oshima,Hirado,559.88
Amami Oshima,Kurokawa Onsen,553.31
Amami Oshima,Aso,539.51
Amami Oshima,Kumamoto,512.71
Amami Oshima,Amakusa,465.14
Amami Oshima,Minamata,442.35
Amami Oshima,Yufuin,579.09
Amami Oshima,Beppu,585.73
Amami Oshima,Usuki,580.56
Amami Oshima,Takachiho,522.82
Amami Oshima,Udo Shrine,419.23
Amami Oshima,Miyazaki,442.93
Amami Oshima,Yakushima,250.05
Amami Oshima,Amami Oshima,0.0
Amami Oshima,Kirishima,401.48
Amami Oshima,Kagoshima,380.12
Amami Oshima,Satsuma Peninsula,365.99
Amami Oshima,Tokunoshima,73.98
Amami Oshima,Kerama Islands,306.38
Amami Oshima,Okinawa Island,251.74
Amami Oshima,Miyako Island,562.97
Amami Oshima,Kume Island,338.62
Kirishima,Kagoshima,25.25
Kirishima,Satsuma Peninsula,42.36
Kirishima,Tokunoshima,472.74
Kirishima,Fukuoka,207.82
Kirishima,Dazaifu,197.78
Kirishima,Munakata Taisha,232.9
Kirishima,Kitakyushu,237.78
Kirishima,Yutoku Inari Shrine,160.19
Kirishima,Yoshinogari Park,179.46
Kirishima,Ureshino Onsen,167.64
Kirishima,Karatsu,203.73
Kirishima,Takeo Onsen,175.76
Kirishima,Nagasaki,139.57
Kirishima,Huis Ten Bosch,175.11
Kirishima,Shimabara Peninsula,119.02
Kirishima,Hirado,213.2
Kirishima,Kurokawa Onsen,152.45
Kirishima,Aso,138.51
Kirishima,Kumamoto,117.92
Kirishima,Amakusa,96.06
Kirishima,Minamata,62.08
Kirishima,Yufuin,177.65
Kirishima,Beppu,184.34
Kirishima,Usuki,182.17
Kirishima,Takachiho,121.85
Kirishima,Udo Shrine,67.03
Kirishima,Miyazaki,64.9
Kirishima,Yakushima,156.12
Kirishima,Amami Oshima,401.48
Kirishima,Kirishima,0.0
Kirishima,Kagoshima,25.25
Kirishima,Satsuma Peninsula,42.36
Kirishima,Tokunoshima,472.74
Kirishima,Kerama Islands,694.43
Kirishima,Okinawa Island,646.25
Kirishima,Miyako Island,935.6
Kirishima,Kume Island,712.61
Kagoshima,Satsuma Peninsula,17.11
Kagoshima,Tokunoshima,450.74
Kagoshima,Fukuoka,221.51
Kagoshima,Dazaifu,212.51
Kagoshima,Munakata Taisha,247.76
Kagoshima,Kitakyushu,255.28
Kagoshima,Yutoku Inari Shrine,169.22
Kagoshima,Yoshinogari Park,192.57
Kagoshima,Ureshino Onsen,175.49
Kagoshima,Karatsu,212.87
Kagoshima,Takeo Onsen,184.37
Kagoshima,Nagasaki,143.04
Kagoshima,Huis Ten Bosch,180.33
Kagoshima,Shimabara Peninsula,128.83
Kagoshima,Hirado,217.89
Kagoshima,Kurokawa Onsen,173.2
Kagoshima,Aso,159.46
Kagoshima,Kumamoto,134.56
Kagoshima,Amakusa,101.56
Kagoshima,Minamata,69.68
Kagoshima,Yufuin,199.37
Kagoshima,Beppu,206.75
Kagoshima,Usuki,206.27
Kagoshima,Takachiho,145.1
Kagoshima,Udo Shrine,86.01
Kagoshima,Miyazaki,88.75
Kagoshima,Yakushima,138.5
Kagoshima,Amami Oshima,380.12
Kagoshima,Kirishima,25.25
Kagoshima,Kagoshima,0.0
Kagoshima,Satsuma Peninsula,17.11
Kagoshima,Tokunoshima,450.74
Kagoshima,Kerama Islands,671.0
Kagoshima,Okinawa Island,623.38
Kagoshima,Miyako Island,911.18
Kagoshima,Kume Island,688.49
Satsuma Peninsula,Tokunoshima,436.09
Satsuma Peninsula,Fukuoka,231.81
Satsuma Peninsula,Dazaifu,223.49
Satsuma Peninsula,Munakata Taisha,258.66
Satsuma Peninsula,Kitakyushu,267.77
Satsuma Peninsula,Yutoku Inari Shrine,177.04
Satsuma Peninsula,Yoshinogari Park,202.68
Satsuma Peninsula,Ureshino Onsen,182.51
Satsuma Peninsula,Karatsu,220.41
Satsuma Peninsula,Takeo Onsen,191.79
Satsuma Peninsula,Nagasaki,147.71
Satsuma Peninsula,Huis Ten Bosch,185.64
Satsuma Peninsula,Shimabara Peninsula,137.64
Satsuma Peninsula,Hirado,222.54
Satsuma Peninsula,Kurokawa Onsen,187.84
Satsuma Peninsula,Aso,174.25
Satsuma Peninsula,Kumamoto,147.16
Satsuma Peninsula,Amakusa,108.42
Satsuma Peninsula,Minamata,79.03
Satsuma Peninsula,Yufuin,214.48
Satsuma Peninsula,Beppu,222.24
Satsuma Peninsula,Usuki,222.72
Satsuma Peninsula,Takachiho,161.16
Satsuma Peninsula,Udo Shrine,100.5
Satsuma Peninsula,Miyazaki,105.31
Satsuma Peninsula,Yakushima,128.1
Satsuma Peninsula,Amami Oshima,365.99
Satsuma Peninsula,Kirishima,42.36
Satsuma Peninsula,Kagoshima,17.11
Satsuma Peninsula,Satsuma Peninsula,0.0
Satsuma Peninsula,Tokunoshima,436.09
Satsuma Peninsula,Kerama Islands,655.24
Satsuma Peninsula,Okinawa Island,608.04
Satsuma Peninsula,Miyako Island,894.69
Satsuma Peninsula,Kume Island,672.22
Tokunoshima,Fukuoka,659.04
Tokunoshima,Dazaifu,653.3
Tokunoshima,Munakata Taisha,687.39
Tokunoshima,Kitakyushu,701.25
Tokunoshima,Yutoku Inari Shrine,597.5
Tokunoshima,Yoshinogari Park,630.25
Tokunoshima,Ureshino Onsen,599.18
Tokunoshima,Karatsu,636.31
Tokunoshima,Takeo Onsen,609.38
Tokunoshima,Nagasaki,558.31
Tokunoshima,Huis Ten Bosch,593.9
Tokunoshima,Shimabara Peninsula,564.44
Tokunoshima,Hirado,622.41
Tokunoshima,Kurokawa Onsen,623.86
Tokunoshima,Aso,610.18
Tokunoshima,Kumamoto,582.01
Tokunoshima,Amakusa,532.37
Tokunoshima,Minamata,511.13
Tokunoshima,Yufuin,650.07
Tokunoshima,Beppu,657.07
Tokunoshima,Usuki,652.87
Tokunoshima,Takachiho,594.42
Tokunoshima,Udo Shrine,492.62
Tokunoshima,Miyazaki,515.92
Tokunoshima,Yakushima,323.15
Tokunoshima,Amami Oshima,73.98
Tokunoshima,Kirishima,472.74
Tokunoshima,Kagoshima,450.74
Tokunoshima,Satsuma Peninsula,436.09
Tokunoshima,Tokunoshima,0.0
Tokunoshima,Kerama Islands,232.86
Tokunoshima,Okinawa Island,177.76
Tokunoshima,Miyako Island,490.71
Tokunoshima,Kume Island,267.63
Fukuoka,Dazaifu,14.22
Fukuoka,Munakata Taisha,28.67
Fukuoka,Kitakyushu,54.58
Fukuoka,Yutoku Inari Shrine,63.38
Fukuoka,Yoshinogari Park,29.19
Fukuoka,Ureshino Onsen,65.41
Fukuoka,Karatsu,43.17
Fukuoka,Takeo Onsen,56.09
Fukuoka,Nagasaki,105.16
Fukuoka,Huis Ten Bosch,79.89
Fukuoka,Shimabara Peninsula,95.25
Fukuoka,Hirado,82.55
Fukuoka,Kurokawa Onsen,89.31
Fukuoka,Aso,97.44
Fukuoka,Kumamoto,91.79
Fukuoka,Amakusa,126.98
Fukuoka,Minamata,152.78
Fukuoka,Yufuin,95.8
Fukuoka,Beppu,106.83
Fukuoka,Usuki,140.36
Fukuoka,Takachiho,128.33
Fukuoka,Udo Shrine,237.26
Fukuoka,Miyazaki,209.57
Fukuoka,Yakushima,359.68
Fukuoka,Amami Oshima,592.11
Fukuoka,Kirishima,207.82
Fukuoka,Kagoshima,221.51
Fukuoka,Satsuma Peninsula,231.81
Fukuoka,Tokunoshima,659.04
Fukuoka,Kerama Islands,866.63
Fukuoka,Okinawa Island,824.4
Fukuoka,Miyako Island,1091.26
Fukuoka,Kume Island,875.75
Dazaifu,Munakata Taisha,35.25
Dazaifu,Kitakyushu,52.36
Dazaifu,Yutoku Inari Shrine,62.19
Dazaifu,Yoshinogari Park,24.38
Dazaifu,Ureshino Onsen,66.51
Dazaifu,Karatsu,52.17
Dazaifu,Takeo Onsen,58.38
Dazaifu,Nagasaki,103.88
Dazaifu,Huis Ten Bosch,83.29
Dazaifu,Shimabara Peninsula,88.87
Dazaifu,Hirado,91.64
Dazaifu,Kurokawa Onsen,75.1
Dazaifu,Aso,83.44
Dazaifu,Kumamoto,80.54
Dazaifu,Amakusa,120.97
Dazaifu,Minamata,144.64
Dazaifu,Yufuin,82.14
Dazaifu,Beppu,93.46
Dazaifu,Usuki,126.73
Dazaifu,Takachiho,114.39
Dazaifu,Udo Shrine,224.81
Dazaifu,Miyazaki,196.85
Dazaifu,Yakushima,350.95
Dazaifu,Amami Oshima,585.73
Dazaifu,Kirishima,197.78
Dazaifu,Kagoshima,212.51
Dazaifu,Satsuma Peninsula,223.49
Dazaifu,Tokunoshima,653.3
Dazaifu,Kerama Islands,862.74
Dazaifu,Okinawa Island,819.81
Dazaifu,Miyako Island,1089.23
Dazaifu,Kume Island,872.79
Munakata Taisha,Kitakyushu,33.85
Munakata Taisha,Yutoku Inari Shrine,91.99
Munakata Taisha,Yoshinogari Park,57.14
Munakata Taisha,Ureshino Onsen,93.51
Munakata Taisha,Karatsu,65.96
Munakata Taisha,Takeo Onsen,83.86
Munakata Taisha,Nagasaki,133.69
Munakata Taisha,Huis Ten Bosch,106.65
Munakata Taisha,Shimabara Peninsula,123.16
Munakata Taisha,Hirado,102.87
Munakata Taisha,Kurokawa Onsen,101.86
Munakata Taisha,Aso,112.58
Munakata Taisha,Kumamoto,115.35
Munakata Taisha,Amakusa,155.1
Munakata Taisha,Minamata,179.74
Munakata Taisha,Yufuin,100.32
Munakata Taisha,Beppu,109.06
Munakata Taisha,Usuki,143.13
Munakata Taisha,Takachiho,143.35
Munakata Taisha,Udo Shrine,257.86
Munakata Taisha,Miyazaki,229.49
Munakata Taisha,Yakushima,386.19
Munakata Taisha,Amami Oshima,620.2
Munakata Taisha,Kirishima,232.9
Munakata Taisha,Kagoshima,247.76
Munakata Taisha,Satsuma Peninsula,258.66
Munakata Taisha,Tokunoshima,687.39
Munakata Taisha,Kerama Islands,895.3
Munakata Taisha,Okinawa Island,853.01
Munakata Taisha,Miyako Island,1119.73
Munakata Taisha,Kume Island,904.38
Kitakyushu,Yutoku Inari Shrine,114.56
Kitakyushu,Yoshinogari Park,76.65
Kitakyushu,Ureshino Onsen,118.49
Kitakyushu,Karatsu,96.84
Kitakyushu,Takeo Onsen,109.81
Kitakyushu,Nagasaki,156.21
Kitakyushu,Huis Ten Bosch,134.19
Kitakyushu,Shimabara Peninsula,138.35
Kitakyushu,Hirado,135.22
Kitakyushu,Kurokawa Onsen,92.7
Kitakyushu,Aso,105.72
Kitakyushu,Kumamoto,120.74
Kitakyushu,Amakusa,170.31
Kitakyushu,Minamata,190.33
Kitakyushu,Yufuin,82.0
Kitakyushu,Beppu,87.63
Kitakyushu,Usuki,120.47
Kitakyushu,Takachiho,134.41
Kitakyushu,Udo Shrine,253.94
Kitakyushu,Miyazaki,224.94
Kitakyushu,Yakushima,393.39
Kitakyushu,Amami Oshima,632.68
Kitakyushu,Kirishima,237.78
Kitakyushu,Kagoshima,255.28
Kitakyushu,Satsuma Peninsula,267.77
Kitakyushu,Tokunoshima,701.25
Kitakyushu,Kerama Islands,912.99
Kitakyushu,Okinawa Island,869.28
Kitakyushu,Miyako Island,1140.95
Kitakyushu,Kume Island,923.9
Yutoku Inari Shrine,Yoshinogari Park,38.06
Yutoku Inari Shrine,Ureshino Onsen,10.8
Yutoku Inari Shrine,Karatsu,43.69
Yutoku Inari Shrine,Takeo Onsen,15.69
Yutoku Inari Shrine,Nagasaki,41.9
Yutoku Inari Shrine,Huis Ten Bosch,29.88
Yutoku Inari Shrine,Shimabara Peninsula,41.2
Yutoku Inari Shrine,Hirado,61.07
Yutoku Inari Shrine,Kurokawa Onsen,96.54
Yutoku Inari Shrine,Aso,95.65
Yutoku Inari Shrine,Kumamoto,63.67
Yutoku Inari Shrine,Amakusa,68.76
Yutoku Inari Shrine,Minamata,99.68
Yutoku Inari Shrine,Yufuin,118.16
Yutoku Inari Shrine,Beppu,131.09
Yutoku Inari Shrine,Usuki,158.49
Yutoku Inari Shrine,Takachiho,119.94
Yutoku Inari Shrine,Udo Shrine,203.14
Yutoku Inari Shrine,Miyazaki,178.75
Yutoku Inari Shrine,Yakushima,304.88
Yutoku Inari Shrine,Amami Oshima,531.49
Yutoku Inari Shrine,Kirishima,160.19
Yutoku Inari Shrine,Kagoshima,169.22
Yutoku Inari Shrine,Satsuma Peninsula,177.04
Yutoku Inari Shrine,Tokunoshima,597.5
Yutoku Inari Shrine,Kerama Islands,803.53
Yutoku Inari Shrine,Okinawa Island,761.7
Yutoku Inari Shrine,Miyako Island,1027.95
Yutoku Inari Shrine,Kume Island,812.39
Yoshinogari Park,Ureshino Onsen,43.45
Yoshinogari Park,Karatsu,41.08
Yoshinogari Park,Takeo Onsen,36.64
Yoshinogari Park,Nagasaki,79.56
Yoshinogari Park,Huis Ten Bosch,61.65
Yoshinogari Park,Shimabara Peninsula,66.12
Yoshinogari Park,Hirado,77.43
Yoshinogari Park,Kurokawa Onsen,75.87
Yoshinogari Park,Aso,80.36
Yoshinogari Park,Kumamoto,65.49
Yoshinogari Park,Amakusa,97.97
Yoshinogari Park,Minamata,123.65
Yoshinogari Park,Yufuin,90.7
Yoshinogari Park,Beppu,103.21
Yoshinogari Park,Usuki,134.28
Yoshinogari Park,Takachiho,109.87
Yoshinogari Park,Udo Shrine,212.0
Yoshinogari Park,Miyazaki,185.03
Yoshinogari Park,Yakushima,330.61
Yoshinogari Park,Amami Oshima,563.11
Yoshinogari Park,Kirishima,179.46
Yoshinogari Park,Kagoshima,192.57
Yoshinogari Park,Satsuma Peninsula,202.68
Yoshinogari Park,Tokunoshima,630.25
Yoshinogari Park,Kerama Islands,838.81
Yoshinogari Park,Okinawa Island,796.15
Yoshinogari Park,Miyako Island,1064.89
Yoshinogari Park,Kume Island,848.59
Ureshino Onsen,Karatsu,38.23
Ureshino Onsen,Takeo Onsen,10.21
Ureshino Onsen,Nagasaki,41.12
Ureshino Onsen,Huis Ten Bosch,19.79
Ureshino Onsen,Shimabara Peninsula,49.3
Ureshino Onsen,Hirado,50.61
Ureshino Onsen,Kurokawa Onsen,106.75
Ureshino Onsen,Aso,106.25
Ureshino Onsen,Kumamoto,74.36
Ureshino Onsen,Amakusa,74.15
Ureshino Onsen,Minamata,106.37
Ureshino Onsen,Yufuin,127.64
Ureshino Onsen,Beppu,140.55
Ureshino Onsen,Usuki,168.56
Ureshino Onsen,Takachiho,130.74
Ureshino Onsen,Udo Shrine,212.44
Ureshino Onsen,Miyazaki,188.47
Ureshino Onsen,Yakushima,309.92
Ureshino Onsen,Amami Oshima,533.81
Ureshino Onsen,Kirishima,167.64
Ureshino Onsen,Kagoshima,175.49
Ureshino Onsen,Satsuma Peninsula,182.51
Ureshino Onsen,Tokunoshima,599.18
Ureshino Onsen,Kerama Islands,803.5
Ureshino Onsen,Okinawa Island,762.27
Ureshino Onsen,Miyako Island,1026.34
